"Timestamp (CST)","State","Charging State","Shift State","Battery Level (%)","Usable Battery Level (%)","Battery Range (mi)","Est. Battery Range (mi)","Ideal Battery Range (mi)","Latitude","Longitude","Elevation (m)","Speed (mph)","Power (kW)","Odometer (mi)","Charge Rate (mph)","Current (A)","Charger Power (kW)","Charger Voltage (V)","Charger Phases","Energy Added (kWh)","Rated Range Added (mi)","Ideal Range Added (mi)","Climate","Battery Heater","Inside Temp (°F)","Outside Temp (°F)","Locked","Sentry Mode","Lifetime Energy Used (kWh)","Energy Remaining (kWh)","Pack Current (A)","Pack Voltage (V)","Min Battery Module Temp (°F)","Max Battery Module Temp (°F)"
"2025-07-17 00:31:00","online","Disconnected","R","74","74","196.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.92","-0.5","387.45","107.0","111.0"
"2025-07-17 00:32:00","online","Disconnected","R","74","74","196.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.91","-0.5","387.45","107.0","111.0"
"2025-07-17 00:33:00","online","Disconnected","R","74","74","196.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.90","-0.5","387.45","107.0","111.0"
"2025-07-17 00:34:00","online","Disconnected","R","74","74","196.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.90","-0.4","387.45","107.0","111.0"
"2025-07-17 00:35:00","online","Disconnected","R","74","74","196.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.94","-0.4","387.40","107.0","111.0"
"2025-07-17 00:36:00","online","Disconnected","R","74","74","196.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.92","-0.5","387.40","107.0","111.0"
"2025-07-17 00:38:00","online","Disconnected","R","74","74","196.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.92","-0.5","387.40","107.0","111.0"
"2025-07-17 00:39:00","online","Disconnected","R","74","74","196.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.92","-0.5","387.40","106.0","111.0"
"2025-07-17 00:40:00","online","Disconnected","R","74","74","196.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.92","-0.5","387.59","106.0","111.0"
"2025-07-17 00:41:00","online","Disconnected","R","74","74","196.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.90","-0.5","387.59","106.0","110.0"
"2025-07-17 00:42:00","online","Disconnected","R","74","74","196.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.90","-0.4","387.59","106.0","110.0"
"2025-07-17 00:43:00","online","Disconnected","R","74","74","196.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.90","-0.4","387.59","106.0","109.0"
"2025-07-17 00:44:00","online","Disconnected","R","74","74","196.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.90","-0.5","387.59","106.0","109.0"
"2025-07-17 00:45:00","online","Disconnected","R","74","74","196.57",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.90","-0.5","387.60","106.0","108.0"
"2025-07-17 00:46:00","online","Disconnected","R","74","74","196.49",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.90","-0.5","387.61","106.0","108.0"
"2025-07-17 00:47:00","online","Disconnected","R","74","74","196.49",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.88","-0.5","387.61","106.0","109.0"
"2025-07-17 00:48:00","online","Disconnected","R","74","74","196.49",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.88","-0.4","387.61","106.0","109.0"
"2025-07-17 00:49:00","online","Disconnected","R","74","74","196.49",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.88","-0.4","387.61","106.0","110.0"
"2025-07-17 00:50:00","online","Disconnected","R","74","74","196.49",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.88","-0.4","387.29","106.0","110.0"
"2025-07-17 00:51:00","online","Disconnected","R","74","74","196.49",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.86","-0.4","387.29","106.0","110.0"
"2025-07-17 00:52:00","online","Disconnected","R","74","74","196.49",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.86","-0.5","387.29","106.0","110.0"
"2025-07-17 00:53:00","online","Disconnected","R","74","74","196.49",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.84","-0.5","387.29","106.0","110.0"
"2025-07-17 00:54:00","online","Disconnected","R","74","74","196.49",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.84","-0.5","387.29","106.0","110.0"
"2025-07-17 00:55:00","online","Disconnected","R","74","74","196.49",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.84","-0.5","387.29","105.0","110.0"
"2025-07-17 00:56:00","online","Disconnected","R","74","74","196.49",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.82","-0.5","387.46","105.0","110.0"
"2025-07-17 00:57:00","online","Disconnected","R","74","74","196.32",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.82","-0.5","387.46","105.0","110.0"
"2025-07-17 00:58:00","online","Disconnected","R","74","74","196.32",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.82","-0.4","387.46","105.0","110.0"
"2025-07-17 01:00:00","online","Disconnected","R","74","74","196.32",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.82","-0.4","387.46","105.0","110.0"
"2025-07-17 01:01:00","online","Disconnected","R","74","74","196.32",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.80","-0.4","387.46","105.0","110.0"
"2025-07-17 01:02:00","online","Disconnected","R","74","74","196.32",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.80","-0.5","387.46","105.0","109.0"
"2025-07-17 01:04:00","online","Disconnected","R","74","74","196.32",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.80","-0.5","387.46","105.0","108.0"
"2025-07-17 01:05:00","online","Disconnected","R","74","74","196.32",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.80","-0.5","387.23","105.0","108.0"
"2025-07-17 01:06:00","online","Disconnected","R","74","74","196.32",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.80","-0.5","387.23","105.0","107.0"
"2025-07-17 01:08:00","online","Disconnected","R","74","74","196.32",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.80","-0.5","387.23","105.0","108.0"
"2025-07-17 01:09:00","online","Disconnected","R","74","74","196.15",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.80","-0.5","387.23","105.0","108.0"
"2025-07-17 01:10:00","online","Disconnected","R","74","74","196.15",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.540","47.78","-0.5","387.23","105.0","109.0"
"2025-07-17 01:11:00","online","Disconnected","R","74","74","196.15",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.720","47.80","-0.5","387.23","105.0","109.0"
"2025-07-17 01:12:00","online","Disconnected","R","74","74","196.15",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.720","47.78","-0.5","387.23","105.0","109.0"
"2025-07-17 01:14:00","online","Disconnected","R","74","74","196.15",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.720","47.78","-0.5","387.23","104.0","109.0"
"2025-07-17 01:15:00","online","Disconnected","R","74","74","196.15",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.720","47.78","-0.5","387.43","104.0","109.0"
"2025-07-17 01:16:00","online","Disconnected","R","74","74","196.15",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","84.0","1","1","34143.720","47.78","-0.5","387.43","104.0","109.0"
"2025-07-17 01:17:00","online","Disconnected","R","74","74","196.15",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","82.0","1","1","34143.720","47.80","-0.5","387.43","104.0","109.0"
"2025-07-17 01:18:00","online","Disconnected","R","74","74","196.15",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","82.0","1","1","34143.720","47.80","-0.6","387.43","104.0","109.0"
"2025-07-17 01:20:00","online","Disconnected","R","74","74","196.15",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.80","-0.5","387.65","104.0","109.0"
"2025-07-17 01:21:00","online","Disconnected","R","74","74","196.15",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.78","-0.5","387.65","104.0","109.0"
"2025-07-17 01:22:00","online","Disconnected","R","74","74","196.15",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.78","-0.4","387.65","104.0","109.0"
"2025-07-17 01:23:00","online","Disconnected","R","74","74","196.07",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.78","-0.4","387.65","104.0","109.0"
"2025-07-17 01:24:00","online","Disconnected","R","74","74","195.98",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.78","-0.5","387.65","104.0","109.0"
"2025-07-17 01:25:00","online","Disconnected","R","74","74","195.98",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.78","-0.5","387.65","104.0","107.0"
"2025-07-17 01:26:00","online","Disconnected","R","74","74","195.98",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.78","-0.4","387.21","104.0","107.0"
"2025-07-17 01:27:00","online","Disconnected","R","74","74","195.98",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.76","-0.4","387.21","104.0","106.0"
"2025-07-17 01:28:00","online","Disconnected","R","74","74","195.98",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.76","-0.5","387.21","104.0","106.0"
"2025-07-17 01:29:00","online","Disconnected","R","74","74","195.98",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.76","-0.5","387.21","104.0","107.0"
"2025-07-17 01:30:00","online","Disconnected","R","74","74","195.98",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.76","-0.5","387.38","104.0","107.0"
"2025-07-17 01:31:00","online","Disconnected","R","74","74","195.98",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.76","-0.5","387.38","104.0","108.0"
"2025-07-17 01:32:00","online","Disconnected","R","74","74","195.98",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.76","-0.4","387.38","103.0","108.0"
"2025-07-17 01:33:00","online","Disconnected","R","74","74","195.98",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.74","-0.4","387.38","103.0","109.0"
"2025-07-17 01:34:00","online","Disconnected","R","74","74","195.98",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.72","-0.4","387.38","103.0","109.0"
"2025-07-17 01:35:00","online","Disconnected","R","74","74","195.82",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.72","-0.4","387.38","103.0","109.0"
"2025-07-17 01:36:00","online","Disconnected","R","74","74","195.82",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.72","-0.5","387.32","103.0","109.0"
"2025-07-17 01:37:00","online","Disconnected","R","74","74","195.82",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.70","-0.5","387.32","103.0","109.0"
"2025-07-17 01:38:00","online","Disconnected","R","74","74","195.82",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.70","-0.4","387.32","103.0","109.0"
"2025-07-17 01:40:00","online","Disconnected","R","74","74","195.82",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.70","-0.5","387.11","103.0","109.0"
"2025-07-17 01:41:00","online","Disconnected","R","74","74","195.82",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.68","-0.5","387.11","103.0","109.0"
"2025-07-17 01:42:00","online","Disconnected","R","74","74","195.82",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.68","-0.4","387.11","103.0","109.0"
"2025-07-17 01:44:00","online","Disconnected","R","74","74","195.82",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.68","-0.4","387.11","103.0","108.0"
"2025-07-17 01:45:00","online","Disconnected","R","74","74","195.82",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.68","-0.4","386.99","103.0","108.0"
"2025-07-17 01:46:00","online","Disconnected","R","74","74","195.82",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.68","-0.5","386.99","103.0","106.0"
"2025-07-17 01:48:00","online","Disconnected","R","74","74","195.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.68","-0.5","386.99","103.0","105.0"
"2025-07-17 01:49:00","online","Disconnected","R","74","74","195.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.66","-0.5","386.99","103.0","105.0"
"2025-07-17 01:50:00","online","Disconnected","R","74","74","195.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.66","-0.5","387.12","103.0","106.0"
"2025-07-17 01:51:00","online","Disconnected","R","74","74","195.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.66","-0.4","387.25","102.0","106.0"
"2025-07-17 01:52:00","online","Disconnected","R","74","74","195.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.66","-0.5","387.25","102.0","107.0"
"2025-07-17 01:53:00","online","Disconnected","R","74","74","195.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.66","-0.5","387.25","102.0","107.0"
"2025-07-17 01:54:00","online","Disconnected","R","74","74","195.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.66","-0.5","387.25","102.0","108.0"
"2025-07-17 01:55:00","online","Disconnected","R","74","74","195.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.66","-0.5","387.24","102.0","108.0"
"2025-07-17 01:56:00","online","Disconnected","R","74","74","195.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.66","-0.4","387.24","102.0","108.0"
"2025-07-17 01:58:00","online","Disconnected","R","74","74","195.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.68","-0.5","387.24","102.0","108.0"
"2025-07-17 02:00:00","online","Disconnected","R","74","74","195.65",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.68","-0.4","387.05","102.0","108.0"
"2025-07-17 02:01:00","online","Disconnected","R","74","74","195.48",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.67","-0.4","387.05","102.0","108.0"
"2025-07-17 02:02:00","online","Disconnected","R","74","74","195.48",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.66","-0.5","387.05","102.0","108.0"
"2025-07-17 02:04:00","online","Disconnected","R","74","74","195.48",,,"39.177100","-84.429360","227","0",,"67626.98",,"0","0.00","2",,"0.00","0.00","0.00","0","0","84.0","81.0","1","1","34143.720","47.66","-0.5","387.05","102.0","108.0"
